system_condition,base_candidate_id,job_id,job_title,run_id,metric,variant_count,counterfactual_range,counterfactual_std,min_value,max_value,mean_value
grounded_rag,base_0007,software_developer,Software Developer,3,role_alignment_index,8,3.75,1.1451567266411304,8.75,12.5,10.78125
grounded_rag,base_0007,software_developer,Software Developer,3,supportiveness_index,8,9.090000000000003,3.2138003204928594,90.91,100.0,98.86375
grounded_rag,base_0008,data_analyst,Data Analyst,1,role_alignment_index,8,7.5,2.3145502494313788,23.75,31.25,26.875
grounded_rag,base_0008,data_analyst,Data Analyst,1,supportiveness_index,8,0.0,0.0,100.0,100.0,100.0
grounded_rag,base_0008,data_analyst,Data Analyst,2,role_alignment_index,8,8.75,2.7900892842856684,22.5,31.25,26.09375
grounded_rag,base_0008,data_analyst,Data Analyst,2,supportiveness_index,8,11.11,3.927978169491271,88.89,100.0,98.61125
grounded_rag,base_0008,data_analyst,Data Analyst,3,role_alignment_index,8,5.0,1.5580293184477811,25.0,30.0,27.34375
grounded_rag,base_0008,data_analyst,Data Analyst,3,supportiveness_index,8,28.569999999999993,9.965338410854752,71.43,100.0,90.39625
grounded_rag,base_0008,hr_coordinator,HR Coordinator,1,role_alignment_index,8,6.25,2.099106952968333,32.5,38.75,35.8125
grounded_rag,base_0008,hr_coordinator,HR Coordinator,1,supportiveness_index,8,22.22,9.202783740337951,77.78,100.0,91.78999999999999
grounded_rag,base_0008,hr_coordinator,HR Coordinator,2,role_alignment_index,8,1.25,0.4419417382415922,33.75,35.0,34.84375
grounded_rag,base_0008,hr_coordinator,HR Coordinator,2,supportiveness_index,8,20.0,8.22324927090433,80.0,100.0,90.505
grounded_rag,base_0008,hr_coordinator,HR Coordinator,3,role_alignment_index,8,3.75,1.4516001023501126,31.25,35.0,34.125
grounded_rag,base_0008,hr_coordinator,HR Coordinator,3,supportiveness_index,8,14.290000000000006,6.622285832162273,85.71,100.0,94.04124999999999
grounded_rag,base_0008,marketing_specialist,Marketing Specialist,1,role_alignment_index,8,3.75,1.2387890112063935,25.0,28.75,26.40625
grounded_rag,base_0008,marketing_specialist,Marketing Specialist,1,supportiveness_index,8,11.11,4.895013315318239,88.89,100.0,97.36125
grounded_rag,base_0008,marketing_specialist,Marketing Specialist,2,role_alignment_index,8,3.75,1.4562059312767939,26.25,30.0,27.1875
grounded_rag,base_0008,marketing_specialist,Marketing Specialist,2,supportiveness_index,8,9.090000000000003,3.2138003204928594,90.91,100.0,98.86375
grounded_rag,base_0008,marketing_specialist,Marketing Specialist,3,role_alignment_index,8,5.75,1.6461535252130732,23.75,29.5,26.8125
grounded_rag,base_0008,marketing_specialist,Marketing Specialist,3,supportiveness_index,8,0.0,0.0,100.0,100.0,100.0
grounded_rag,base_0008,project_manager,Project Manager,1,role_alignment_index,8,8.75,2.834733547569204,43.75,52.5,50.0
grounded_rag,base_0008,project_manager,Project Manager,1,supportiveness_index,8,44.44,14.890517536338352,55.56,100.0,87.56375
grounded_rag,base_0008,project_manager,Project Manager,2,role_alignment_index,8,8.0,2.7023055632446265,47.0,55.0,50.09375
grounded_rag,base_0008,project_manager,Project Manager,2,supportiveness_index,8,16.67,6.773424434614191,83.33,100.0,92.1525
grounded_rag,base_0008,project_manager,Project Manager,3,role_alignment_index,8,11.25,3.5942352156911332,43.75,55.0,50.46875
grounded_rag,base_0008,project_manager,Project Manager,3,supportiveness_index,8,30.0,12.793997476495429,70.0,100.0,86.105
grounded_rag,base_0008,software_developer,Software Developer,1,role_alignment_index,8,7.5,3.340765523905305,13.75,21.25,17.5
grounded_rag,base_0008,software_developer,Software Developer,1,supportiveness_index,8,0.0,0.0,100.0,100.0,100.0
grounded_rag,base_0008,software_developer,Software Developer,2,role_alignment_index,8,8.75,3.256175451573298,11.25,20.0,15.9375
grounded_rag,base_0008,software_developer,Software Developer,2,supportiveness_index,8,14.290000000000006,5.052277951577884,85.71,100.0,98.21375
grounded_rag,base_0008,software_developer,Software Developer,3,role_alignment_index,8,5.0,2.1906864547116602,13.75,18.75,16.5625
grounded_rag,base_0008,software_developer,Software Developer,3,supportiveness_index,8,0.0,0.0,100.0,100.0,100.0
grounded_rag,base_0009,data_analyst,Data Analyst,1,role_alignment_index,8,7.5,2.494413400839106,33.75,41.25,38.28125
grounded_rag,base_0009,data_analyst,Data Analyst,1,supportiveness_index,8,12.5,5.974494449622615,87.5,100.0,95.73875
grounded_rag,base_0009,data_analyst,Data Analyst,2,role_alignment_index,8,7.5,2.308514906044267,33.75,41.25,37.96875
grounded_rag,base_0009,data_analyst,Data Analyst,2,supportiveness_index,8,11.11,5.091313155057067,88.89,100.0,96.33875
grounded_rag,base_0009,data_analyst,Data Analyst,3,role_alignment_index,8,3.75,1.2387890112063935,37.5,41.25,38.90625
grounded_rag,base_0009,data_analyst,Data Analyst,3,supportiveness_index,8,14.290000000000006,5.7377644663604475,85.71,100.0,96.96375
grounded_rag,base_0009,hr_coordinator,HR Coordinator,1,role_alignment_index,8,6.25,2.2968825923100953,43.75,50.0,47.21875
grounded_rag,base_0009,hr_coordinator,HR Coordinator,1,supportiveness_index,8,22.310000000000002,7.544683558639156,70.0,92.31,84.72749999999999
grounded_rag,base_0009,hr_coordinator,HR Coordinator,2,role_alignment_index,8,7.5,3.022977482076712,43.75,51.25,47.4375
grounded_rag,base_0009,hr_coordinator,HR Coordinator,2,supportiveness_index,8,30.0,8.605378612904174,70.0,100.0,86.88374999999999
grounded_rag,base_0009,hr_coordinator,HR Coordinator,3,role_alignment_index,8,7.5,2.4997767757484723,43.75,51.25,47.34375
grounded_rag,base_0009,hr_coordinator,HR Coordinator,3,supportiveness_index,8,25.0,10.187330279041987,75.0,100.0,86.41125
grounded_rag,base_0009,marketing_specialist,Marketing Specialist,1,role_alignment_index,8,10.0,3.3905067046513437,37.5,47.5,40.3125
grounded_rag,base_0009,marketing_specialist,Marketing Specialist,1,supportiveness_index,8,10.0,4.425164847615446,90.0,100.0,97.61375
grounded_rag,base_0009,marketing_specialist,Marketing Specialist,2,role_alignment_index,8,8.75,2.812599204599597,37.5,46.25,40.875
grounded_rag,base_0009,marketing_specialist,Marketing Specialist,2,supportiveness_index,8,16.67,6.553840749623734,83.33,100.0,95.53
grounded_rag,base_0009,marketing_specialist,Marketing Specialist,3,role_alignment_index,8,5.0,1.628087725786649,35.0,40.0,37.96875
grounded_rag,base_0009,marketing_specialist,Marketing Specialist,3,supportiveness_index,8,14.290000000000006,5.862531754406844,85.71,100.0,95.9225
grounded_rag,base_0009,project_manager,Project Manager,1,role_alignment_index,8,5.0,2.1189514758820827,53.75,58.75,56.21875
grounded_rag,base_0009,project_manager,Project Manager,1,supportiveness_index,8,16.67,6.176913092892183,83.33,100.0,93.14375
grounded_rag,base_0009,project_manager,Project Manager,2,role_alignment_index,8,3.75,1.407489533074504,55.0,58.75,56.09375
grounded_rag,base_0009,project_manager,Project Manager,2,supportiveness_index,8,25.0,9.17442553670645,75.0,100.0,87.67375
grounded_rag,base_0009,project_manager,Project Manager,3,role_alignment_index,8,7.5,2.3212912047269847,53.75,61.25,56.0625
grounded_rag,base_0009,project_manager,Project Manager,3,supportiveness_index,8,20.0,6.026327802709897,80.0,100.0,87.50375
grounded_rag,base_0009,software_developer,Software Developer,1,role_alignment_index,8,5.0,1.976423537605237,16.25,21.25,17.8125
grounded_rag,base_0009,software_developer,Software Developer,1,supportiveness_index,8,11.11,5.133667583428329,88.89,100.0,96.32
grounded_rag,base_0009,software_developer,Software Developer,2,role_alignment_index,8,7.5,2.308514906044267,13.75,21.25,16.71875
grounded_rag,base_0009,software_developer,Software Developer,2,supportiveness_index,8,12.5,4.419417382415922,87.5,100.0,98.4375
grounded_rag,base_0009,software_developer,Software Developer,3,role_alignment_index,8,7.5,2.5660906898571274,12.5,20.0,15.9375
grounded_rag,base_0009,software_developer,Software Developer,3,supportiveness_index,8,0.0,0.0,100.0,100.0,100.0
grounded_rag,base_0010,data_analyst,Data Analyst,1,role_alignment_index,8,10.0,3.404140073918396,28.75,38.75,32.09375
grounded_rag,base_0010,data_analyst,Data Analyst,1,supportiveness_index,8,16.67,5.410108924174131,75.0,91.67,82.6625
grounded_rag,base_0010,data_analyst,Data Analyst,2,role_alignment_index,8,8.0,2.8402401809907354,27.5,35.5,31.6875
grounded_rag,base_0010,data_analyst,Data Analyst,2,supportiveness_index,8,18.180000000000007,6.921609536186549,81.82,100.0,89.5075
grounded_rag,base_0010,data_analyst,Data Analyst,3,role_alignment_index,8,3.0,1.0685228455342317,31.25,34.25,32.09375
grounded_rag,base_0010,data_analyst,Data Analyst,3,supportiveness_index,8,18.179999999999993,7.155766905091304,72.73,90.91,84.83
grounded_rag,base_0010,hr_coordinator,HR Coordinator,1,role_alignment_index,8,6.25,2.969337347913552,7.5,13.75,10.9375
grounded_rag,base_0010,hr_coordinator,HR Coordinator,1,supportiveness_index,8,18.180000000000007,7.459398194799059,81.82,100.0,93.35249999999999
grounded_rag,base_0010,hr_coordinator,HR Coordinator,2,role_alignment_index,8,6.25,2.907617765702461,7.5,13.75,10.46875
grounded_rag,base_0010,hr_coordinator,HR Coordinator,2,supportiveness_index,8,9.090000000000003,3.2138003204928594,90.91,100.0,98.86375
grounded_rag,base_0010,hr_coordinator,HR Coordinator,3,role_alignment_index,8,7.5,3.256175451573298,6.25,13.75,9.6875
grounded_rag,base_0010,hr_coordinator,HR Coordinator,3,supportiveness_index,8,21.430000000000007,8.71927749300365,78.57,100.0,94.00999999999999
grounded_rag,base_0010,marketing_specialist,Marketing Specialist,1,role_alignment_index,8,3.75,1.410657774636661,10.0,13.75,10.71875
grounded_rag,base_0010,marketing_specialist,Marketing Specialist,1,supportiveness_index,8,9.090000000000003,3.7924942320325297,90.91,100.0,97.97125
grounded_rag,base_0010,marketing_specialist,Marketing Specialist,2,role_alignment_index,8,5.0,1.484668673956776,8.75,13.75,10.46875
grounded_rag,base_0010,marketing_specialist,Marketing Specialist,2,supportiveness_index,8,0.0,0.0,100.0,100.0,100.0
grounded_rag,base_0010,marketing_specialist,Marketing Specialist,3,role_alignment_index,8,0.0,0.0,10.0,10.0,10.0
grounded_rag,base_0010,marketing_specialist,Marketing Specialist,3,supportiveness_index,8,9.090000000000003,4.0370595735014865,90.91,100.0,97.8225
grounded_rag,base_0010,project_manager,Project Manager,1,role_alignment_index,8,7.5,2.494413400839106,21.25,28.75,24.21875
grounded_rag,base_0010,project_manager,Project Manager,1,supportiveness_index,8,21.430000000000007,9.795891266969319,78.57,100.0,92.965
grounded_rag,base_0010,project_manager,Project Manager,2,role_alignment_index,8,5.0,2.004459314343183,22.5,27.5,24.375
grounded_rag,base_0010,project_manager,Project Manager,2,supportiveness_index,8,14.290000000000006,6.450538045111322,85.71,100.0,95.40125
grounded_rag,base_0010,project_manager,Project Manager,3,role_alignment_index,8,6.25,1.8824257716346442,22.5,28.75,24.53125
grounded_rag,base_0010,project_manager,Project Manager,3,supportiveness_index,8,28.569999999999993,10.431078478004356,71.43,100.0,94.86625000000001
grounded_rag,base_0010,software_developer,Software Developer,1,role_alignment_index,8,7.75,2.760531781067864,40.5,48.25,43.4375
grounded_rag,base_0010,software_developer,Software Developer,1,supportiveness_index,8,21.430000000000007,8.538030468774066,78.57,100.0,87.3825
grounded_rag,base_0010,software_developer,Software Developer,2,role_alignment_index,8,3.0,1.3562026818605375,45.75,48.75,47.375
grounded_rag,base_0010,software_developer,Software Developer,2,supportiveness_index,8,18.180000000000007,7.070648459855514,81.82,100.0,92.57124999999999
grounded_rag,base_0010,software_developer,Software Developer,3,role_alignment_index,8,7.5,2.615202805574687,43.75,51.25,47.125
grounded_rag,base_0010,software_developer,Software Developer,3,supportiveness_index,8,20.0,7.141976017081787,80.0,100.0,90.3675
grounded_rag,base_0011,data_analyst,Data Analyst,1,role_alignment_index,8,6.25,2.106272520015259,37.5,43.75,41.71875
grounded_rag,base_0011,data_analyst,Data Analyst,1,supportiveness_index,8,22.22,8.44884100251119,77.78,100.0,86.94999999999999
grounded_rag,base_0011,data_analyst,Data Analyst,2,role_alignment_index,8,6.25,2.609862817960252,38.75,45.0,41.46875
grounded_rag,base_0011,data_analyst,Data Analyst,2,supportiveness_index,8,30.0,8.787677655184478,70.0,100.0,81.98249999999999
grounded_rag,base_0011,data_analyst,Data Analyst,3,role_alignment_index,8,2.5,1.1080065755348978,41.25,43.75,42.1875
grounded_rag,base_0011,data_analyst,Data Analyst,3,supportiveness_index,8,22.310000000000002,7.127442814321878,70.0,92.31,83.00125
grounded_rag,base_0011,hr_coordinator,HR Coordinator,1,role_alignment_index,8,2.5,0.944911182523068,42.5,45.0,43.75
grounded_rag,base_0011,hr_coordinator,HR Coordinator,1,supportiveness_index,8,33.33,13.118008818305576,66.67,100.0,87.43125
grounded_rag,base_0011,hr_coordinator,HR Coordinator,2,role_alignment_index,8,5.0,1.927248223318863,41.25,46.25,44.625
grounded_rag,base_0011,hr_coordinator,HR Coordinator,2,supportiveness_index,8,30.0,10.725498240175138,70.0,100.0,85.62375
grounded_rag,base_0011,hr_coordinator,HR Coordinator,3,role_alignment_index,8,5.0,2.160677390476025,41.25,46.25,44.46875
grounded_rag,base_0011,hr_coordinator,HR Coordinator,3,supportiveness_index,8,30.0,10.805765574120935,70.0,100.0,85.36625
grounded_rag,base_0011,marketing_specialist,Marketing Specialist,1,role_alignment_index,8,13.75,4.115383813032683,22.5,36.25,31.71875
grounded_rag,base_0011,marketing_specialist,Marketing Specialist,1,supportiveness_index,8,28.569999999999993,10.581400123397117,71.43,100.0,93.37
grounded_rag,base_0011,marketing_specialist,Marketing Specialist,2,role_alignment_index,8,11.25,3.835774972917095,27.5,38.75,33.65625
grounded_rag,base_0011,marketing_specialist,Marketing Specialist,2,supportiveness_index,8,30.769999999999996,10.56647858289871,69.23,100.0,90.67875000000001
grounded_rag,base_0011,marketing_specialist,Marketing Specialist,3,role_alignment_index,8,11.25,3.895968612369898,25.0,36.25,32.5
grounded_rag,base_0011,marketing_specialist,Marketing Specialist,3,supportiveness_index,8,23.08,8.53546707651583,76.92,100.0,91.00375
grounded_rag,base_0011,project_manager,Project Manager,1,role_alignment_index,8,8.25,2.681783788025106,51.25,59.5,55.6875
grounded_rag,base_0011,project_manager,Project Manager,1,supportiveness_index,8,25.0,7.428181377122436,75.0,100.0,87.1125
grounded_rag,base_0011,project_manager,Project Manager,2,role_alignment_index,8,4.5,1.4450500485648041,55.0,59.5,56.65625
grounded_rag,base_0011,project_manager,Project Manager,2,supportiveness_index,8,13.129999999999995,5.962998856040713,77.78,90.91,84.76124999999999
grounded_rag,base_0011,project_manager,Project Manager,3,role_alignment_index,8,7.0,2.3771137210611406,52.5,59.5,56.28125
grounded_rag,base_0011,project_manager,Project Manager,3,supportiveness_index,8,13.129999999999995,4.20746594078397,77.78,90.91,83.02375
grounded_rag,base_0011,software_developer,Software Developer,1,role_alignment_index,8,3.5,1.208230701716948,19.5,23.0,20.6875
grounded_rag,base_0011,software_developer,Software Developer,1,supportiveness_index,8,18.180000000000007,7.095718527997813,81.82,100.0,95.20249999999999
grounded_rag,base_0011,software_developer,Software Developer,2,role_alignment_index,8,3.75,1.0685228455342317,18.75,22.5,20.34375
grounded_rag,base_0011,software_developer,Software Developer,2,supportiveness_index,8,14.290000000000006,5.934583268556318,85.71,100.0,94.6725
grounded_rag,base_0011,software_developer,Software Developer,3,role_alignment_index,8,5.0,1.6978847134007655,20.0,25.0,20.96875
grounded_rag,base_0011,software_developer,Software Developer,3,supportiveness_index,8,28.569999999999993,12.27642106990935,71.43,100.0,90.565
grounded_rag,base_0012,data_analyst,Data Analyst,1,role_alignment_index,8,3.75,1.3258252147247767,7.5,11.25,8.28125
grounded_rag,base_0012,data_analyst,Data Analyst,1,supportiveness_index,8,8.329999999999998,4.311184581991357,91.67,100.0,96.87625
grounded_rag,base_0012,data_analyst,Data Analyst,2,role_alignment_index,8,2.5,0.944911182523068,7.5,10.0,8.125
grounded_rag,base_0012,data_analyst,Data Analyst,2,supportiveness_index,8,8.329999999999998,3.500057142390678,91.67,100.0,98.125
grounded_rag,base_0012,data_analyst,Data Analyst,3,role_alignment_index,8,2.5,0.8838834764831844,7.5,10.0,8.4375
grounded_rag,base_0012,data_analyst,Data Analyst,3,supportiveness_index,8,10.0,4.040105196650206,90.0,100.0,97.8575
grounded_rag,base_0012,hr_coordinator,HR Coordinator,1,role_alignment_index,8,6.25,2.1906864547116602,10.0,16.25,12.1875
grounded_rag,base_0012,hr_coordinator,HR Coordinator,1,supportiveness_index,8,10.0,3.5355339059327378,90.0,100.0,98.75
grounded_rag,base_0012,hr_coordinator,HR Coordinator,2,role_alignment_index,8,5.0,1.9408093856503712,8.75,13.75,11.40625
grounded_rag,base_0012,hr_coordinator,HR Coordinator,2,supportiveness_index,8,16.67,6.154041064907793,83.33,100.0,93.3625
grounded_rag,base_0012,hr_coordinator,HR Coordinator,3,role_alignment_index,8,5.0,1.5580293184477811,10.0,15.0,11.40625
grounded_rag,base_0012,hr_coordinator,HR Coordinator,3,supportiveness_index,8,11.11,5.053122796845532,88.89,100.0,93.9525
grounded_rag,base_0012,marketing_specialist,Marketing Specialist,1,role_alignment_index,8,5.0,1.8600595228571124,6.25,11.25,7.8125
grounded_rag,base_0012,marketing_specialist,Marketing Specialist,1,supportiveness_index,8,9.090000000000003,3.901797204952025,90.91,100.0,97.9025
grounded_rag,base_0012,marketing_specialist,Marketing Specialist,2,role_alignment_index,8,3.75,1.494035761667992,6.25,10.0,8.125
grounded_rag,base_0012,marketing_specialist,Marketing Specialist,2,supportiveness_index,8,16.67,6.376742198915413,83.33,100.0,95.73875
grounded_rag,base_0012,marketing_specialist,Marketing Specialist,3,role_alignment_index,8,5.0,1.8824257716346442,6.25,11.25,7.96875
grounded_rag,base_0012,marketing_specialist,Marketing Specialist,3,supportiveness_index,8,8.329999999999998,2.94509974364197,91.67,100.0,98.95875000000001
grounded_rag,base_0012,project_manager,Project Manager,1,role_alignment_index,8,5.5,2.282503324985843,18.25,23.75,20.5625
grounded_rag,base_0012,project_manager,Project Manager,1,supportiveness_index,8,13.989999999999995,4.206942391537384,76.92,90.91,82.7775
grounded_rag,base_0012,project_manager,Project Manager,2,role_alignment_index,8,8.0,2.349011950343621,15.75,23.75,20.0
grounded_rag,base_0012,project_manager,Project Manager,2,supportiveness_index,8,25.0,8.877911192552963,75.0,100.0,88.3775
grounded_rag,base_0012,project_manager,Project Manager,3,role_alignment_index,8,6.75,2.3019789622968196,18.25,25.0,20.1875
grounded_rag,base_0012,project_manager,Project Manager,3,supportiveness_index,8,21.430000000000007,8.164323850054668,78.57,100.0,88.29124999999999
grounded_rag,base_0012,software_developer,Software Developer,1,role_alignment_index,8,6.25,2.3563648607851153,7.5,13.75,10.15625
grounded_rag,base_0012,software_developer,Software Developer,1,supportiveness_index,8,0.0,0.0,100.0,100.0,100.0
grounded_rag,base_0012,software_developer,Software Developer,2,role_alignment_index,8,7.5,2.4492619150616433,6.25,13.75,8.90625
grounded_rag,base_0012,software_developer,Software Developer,2,supportiveness_index,8,0.0,0.0,100.0,100.0,100.0
grounded_rag,base_0012,software_developer,Software Developer,3,role_alignment_index,8,6.25,1.9974872608211691,7.5,13.75,9.53125
grounded_rag,base_0012,software_developer,Software Developer,3,supportiveness_index,8,0.0,0.0,100.0,100.0,100.0
grounded_rag,base_0013,data_analyst,Data Analyst,1,role_alignment_index,8,3.25,1.0474245625751357,52.5,55.75,54.28125
grounded_rag,base_0013,data_analyst,Data Analyst,1,supportiveness_index,8,21.739999999999995,9.349592810079255,78.26,100.0,91.49
grounded_rag,base_0013,data_analyst,Data Analyst,2,role_alignment_index,8,6.5,2.1835423382332535,52.25,58.75,54.875
grounded_rag,base_0013,data_analyst,Data Analyst,2,supportiveness_index,8,14.290000000000006,5.724705232586218,85.71,100.0,91.82749999999999
grounded_rag,base_0013,data_analyst,Data Analyst,3,role_alignment_index,8,6.5,1.943108242702177,51.25,57.75,54.21875
grounded_rag,base_0013,data_analyst,Data Analyst,3,supportiveness_index,8,16.67,7.423154893401362,83.33,100.0,93.655
grounded_rag,base_0013,hr_coordinator,HR Coordinator,1,role_alignment_index,8,6.25,1.9408093856503712,33.75,40.0,37.34375
grounded_rag,base_0013,hr_coordinator,HR Coordinator,1,supportiveness_index,8,20.0,7.1189905735093015,80.0,100.0,92.70375
grounded_rag,base_0013,hr_coordinator,HR Coordinator,2,role_alignment_index,8,6.25,2.158610250667247,35.0,41.25,37.34375
grounded_rag,base_0013,hr_coordinator,HR Coordinator,2,supportiveness_index,8,10.0,4.966576141712576,90.0,100.0,95.4025
grounded_rag,base_0013,hr_coordinator,HR Coordinator,3,role_alignment_index,8,3.75,1.494035761667992,36.25,40.0,38.125
grounded_rag,base_0013,hr_coordinator,HR Coordinator,3,supportiveness_index,8,13.329999999999998,5.168980108023521,86.67,100.0,94.18875
grounded_rag,base_0013,marketing_specialist,Marketing Specialist,1,role_alignment_index,8,7.5,2.4962024729004426,30.0,37.5,34.09375
grounded_rag,base_0013,marketing_specialist,Marketing Specialist,1,supportiveness_index,8,11.760000000000005,5.3044615655125655,88.24,100.0,93.87625
grounded_rag,base_0013,marketing_specialist,Marketing Specialist,2,role_alignment_index,8,5.0,2.1213203435596424,31.25,36.25,32.875
grounded_rag,base_0013,marketing_specialist,Marketing Specialist,2,supportiveness_index,8,16.67,6.97702095658107,83.33,100.0,92.4975
grounded_rag,base_0013,marketing_specialist,Marketing Specialist,3,role_alignment_index,8,7.5,2.598076211353316,30.0,37.5,33.0
grounded_rag,base_0013,marketing_specialist,Marketing Specialist,3,supportiveness_index,8,14.290000000000006,3.860020123929779,85.71,100.0,92.82125
grounded_rag,base_0013,project_manager,Project Manager,1,role_alignment_index,8,8.0,2.655015469419556,50.0,58.0,55.0625
grounded_rag,base_0013,project_manager,Project Manager,1,supportiveness_index,8,28.569999999999993,11.431950136725204,71.43,100.0,88.25375
grounded_rag,base_0013,project_manager,Project Manager,2,role_alignment_index,8,7.75,2.996277452344587,50.0,57.75,53.6875
grounded_rag,base_0013,project_manager,Project Manager,2,supportiveness_index,8,30.0,9.53568036377059,70.0,100.0,85.035
grounded_rag,base_0013,project_manager,Project Manager,3,role_alignment_index,8,7.0,2.1286732957408003,51.25,58.25,55.0625
grounded_rag,base_0013,project_manager,Project Manager,3,supportiveness_index,8,38.46,13.814379090022726,61.54,100.0,88.57124999999999
grounded_rag,base_0013,software_developer,Software Developer,1,role_alignment_index,8,7.5,2.8518086366374584,38.75,46.25,42.28125
grounded_rag,base_0013,software_developer,Software Developer,1,supportiveness_index,8,23.08,6.622800443489575,76.92,100.0,89.43
grounded_rag,base_0013,software_developer,Software Developer,2,role_alignment_index,8,5.5,2.125262588817808,38.75,44.25,41.34375
grounded_rag,base_0013,software_developer,Software Developer,2,supportiveness_index,8,18.75,7.918266404784753,81.25,100.0,91.85499999999999
grounded_rag,base_0013,software_developer,Software Developer,3,role_alignment_index,8,11.25,3.7830389805778406,37.5,48.75,41.03125
grounded_rag,base_0013,software_developer,Software Developer,3,supportiveness_index,8,17.650000000000006,7.08404331175757,76.47,94.12,85.92875000000001
grounded_rag,base_0014,data_analyst,Data Analyst,1,role_alignment_index,8,15.0,4.72455591261534,31.25,46.25,38.125
grounded_rag,base_0014,data_analyst,Data Analyst,1,supportiveness_index,8,27.269999999999996,9.573106675921428,72.73,100.0,93.0
grounded_rag,base_0014,data_analyst,Data Analyst,2,role_alignment_index,8,12.5,4.159219535304327,28.75,41.25,35.9375
grounded_rag,base_0014,data_analyst,Data Analyst,2,supportiveness_index,8,7.689999999999998,3.484286153575793,92.31,100.0,94.4125
grounded_rag,base_0014,data_analyst,Data Analyst,3,role_alignment_index,8,7.5,2.3563648607851153,31.25,38.75,35.15625
grounded_rag,base_0014,data_analyst,Data Analyst,3,supportiveness_index,8,12.5,4.7868450689661675,87.5,100.0,93.03
grounded_rag,base_0014,hr_coordinator,HR Coordinator,1,role_alignment_index,8,7.5,2.7548658250966986,23.75,31.25,28.75
grounded_rag,base_0014,hr_coordinator,HR Coordinator,1,supportiveness_index,8,18.180000000000007,7.431213970235859,81.82,100.0,91.51624999999999
grounded_rag,base_0014,hr_coordinator,HR Coordinator,2,role_alignment_index,8,7.5,2.3019789622968196,23.75,31.25,28.0625
grounded_rag,base_0014,hr_coordinator,HR Coordinator,2,supportiveness_index,8,16.67,7.053705080108104,83.33,100.0,91.86875
grounded_rag,base_0014,hr_coordinator,HR Coordinator,3,role_alignment_index,8,8.75,2.4051191684167574,23.75,32.5,27.84375
grounded_rag,base_0014,hr_coordinator,HR Coordinator,3,supportiveness_index,8,22.22,8.319216030200375,77.78,100.0,87.90124999999999
grounded_rag,base_0014,marketing_specialist,Marketing Specialist,1,role_alignment_index,8,7.5,2.5580318187454756,13.75,21.25,18.53125
grounded_rag,base_0014,marketing_specialist,Marketing Specialist,1,supportiveness_index,8,11.11,3.927978169491271,88.89,100.0,98.61125
grounded_rag,base_0014,marketing_specialist,Marketing Specialist,2,role_alignment_index,8,7.5,2.5580318187454756,13.75,21.25,17.28125
grounded_rag,base_0014,marketing_specialist,Marketing Specialist,2,supportiveness_index,8,11.11,5.08736740788958,88.89,100.0,95.2975
grounded_rag,base_0014,marketing_specialist,Marketing Specialist,3,role_alignment_index,8,7.5,2.582349082853495,13.75,21.25,17.96875
grounded_rag,base_0014,marketing_specialist,Marketing Specialist,3,supportiveness_index,8,20.0,7.764208979118774,80.0,100.0,93.53625
grounded_rag,base_0014,project_manager,Project Manager,1,role_alignment_index,8,2.5,0.9728456051340169,53.75,56.25,55.125
grounded_rag,base_0014,project_manager,Project Manager,1,supportiveness_index,8,11.670000000000002,3.823537769060034,80.0,91.67,86.99875
grounded_rag,base_0014,project_manager,Project Manager,2,role_alignment_index,8,5.5,2.059115187924866,50.0,55.5,53.53125
grounded_rag,base_0014,project_manager,Project Manager,2,supportiveness_index,8,13.079999999999998,4.229748388328959,76.92,90.0,84.27499999999999
grounded_rag,base_0014,project_manager,Project Manager,3,role_alignment_index,8,5.5,1.865750997779255,51.25,56.75,54.15625
grounded_rag,base_0014,project_manager,Project Manager,3,supportiveness_index,8,30.0,9.904341039593268,70.0,100.0,83.595
grounded_rag,base_0014,software_developer,Software Developer,1,role_alignment_index,8,8.75,2.7514200878818924,30.0,38.75,33.65625
grounded_rag,base_0014,software_developer,Software Developer,1,supportiveness_index,8,12.5,5.537513624620453,87.5,100.0,94.91499999999999
grounded_rag,base_0014,software_developer,Software Developer,2,role_alignment_index,8,6.25,1.735912687073534,31.25,37.5,34.6875
grounded_rag,base_0014,software_developer,Software Developer,2,supportiveness_index,8,10.0,3.5355339059327378,90.0,100.0,98.75
grounded_rag,base_0014,software_developer,Software Developer,3,role_alignment_index,8,6.25,2.290313453282261,30.0,36.25,33.4375
grounded_rag,base_0014,software_developer,Software Developer,3,supportiveness_index,8,0.0,0.0,100.0,100.0,100.0
grounded_rag,base_0015,data_analyst,Data Analyst,1,role_alignment_index,8,8.75,2.8689766094749336,41.25,50.0,46.09375
grounded_rag,base_0015,data_analyst,Data Analyst,1,supportiveness_index,8,14.290000000000006,5.052277951577884,85.71,100.0,98.21375
grounded_rag,base_0015,data_analyst,Data Analyst,2,role_alignment_index,8,10.0,3.8913824205360674,41.25,51.25,46.5
grounded_rag,base_0015,data_analyst,Data Analyst,2,supportiveness_index,8,18.180000000000007,7.683506337789875,81.82,100.0,93.12875
grounded_rag,base_0015,data_analyst,Data Analyst,3,role_alignment_index,8,11.25,3.3698704404938606,41.25,52.5,46.40625
grounded_rag,base_0015,data_analyst,Data Analyst,3,supportiveness_index,8,22.22,9.991138841850956,77.78,100.0,92.93625
grounded_rag,base_0015,hr_coordinator,HR Coordinator,1,role_alignment_index,8,7.5,2.5284100029182657,46.25,53.75,51.375
